225.110,225.010,224.970,225.060,225.130,225.160,224.680,224.290,224.280,224.190,224.040,223.810,223.430,223.390,223.970,224.760,224.410,223.520,222.950,223.090,223.200,223.540,223.210,222.640,222.830,222.090,221.340,221.160,220.120,217.790,217.120,219.700,219.680,217.920,217.760,219.000,220.510,220.110,218.160,217.780,218.700,218.570,216.990,215.680,214.960,215.750,215.000,215.490,217.400,220.670,222.000,221.120,220.330,221.500,222.440,222.130,221.610,221.890,222.970,222.100,222.300,223.910,224.110,224.040,224.780,224.430,223.910,223.850,223.870,223.900,223.710,224.310,224.490,224.600,224.800,224.550,224.350,223.750,223.450
215.680,215.580,215.530,215.630,215.700,215.740,215.210,214.790,214.770,214.680,214.520,214.270,213.850,213.800,214.440,215.310,214.940,214.000,213.380,213.530,213.640,214.000,213.630,213.000,213.200,212.390,211.560,211.400,210.470,208.270,207.620,210.130,210.110,208.470,208.340,209.380,210.770,210.260,208.080,207.700,208.780,208.750,207.430,206.650,206.050,206.610,205.750,206.160,207.890,211.070,212.380,211.460,210.690,211.750,212.780,212.440,211.900,212.240,213.430,212.470,212.650,214.390,214.600,214.530,215.330,214.950,214.380,214.310,214.330,214.360,214.160,214.810,215.010,215.130,215.340,215.070,214.850,214.190,213.860
206.900,206.780,206.730,206.840,206.920,206.960,206.380,205.930,205.920,205.820,205.650,205.380,204.920,204.890,205.580,206.560,206.240,205.340,204.700,204.770,204.870,205.200,204.760,204.030,204.230,203.340,202.390,202.270,201.910,200.500,199.970,201.920,201.880,200.680,200.610,200.960,201.770,200.990,198.430,198.090,199.490,199.770,199.150,199.850,199.950,200.020,198.950,199.100,200.110,202.560,203.570,202.740,202.190,202.670,203.760,203.410,202.900,203.400,204.790,203.720,203.760,205.580,205.800,205.740,206.600,206.180,205.560,205.460,205.470,205.480,205.250,205.950,206.160,206.290,206.520,206.230,205.990,205.270,204.910
198.590,198.460,198.400,198.530,198.620,198.660,198.060,197.600,197.600,197.480,197.330,197.040,196.530,196.510,197.290,198.410,198.290,197.640,197.010,196.820,196.830,197.050,196.460,195.570,195.760,194.770,193.640,193.520,194.010,194.080,193.880,194.870,194.640,193.900,193.800,193.080,193.040,191.830,188.630,188.300,190.190,190.860,190.750,193.140,195.110,195.260,194.110,193.720,193.530,194.840,195.320,194.670,194.710,194.100,195.200,194.810,194.360,195.230,196.980,195.820,195.560,197.360,197.610,197.610,198.550,198.090,197.430,197.290,197.260,197.180,196.880,197.590,197.790,197.920,198.180,197.860,197.590,196.810,196.410
190.580,190.430,190.360,190.510,190.600,190.670,190.070,189.670,189.680,189.470,189.360,189.060,188.470,188.460,189.330,190.670,190.850,190.580,189.950,189.360,189.240,189.210,188.400,187.330,187.520,186.460,185.070,184.740,185.650,187.030,187.420,187.880,187.160,186.130,185.720,184.540,184.020,182.380,178.530,178.120,180.370,181.200,180.610,182.490,186.070,188.470,187.990,187.050,186.160,186.880,187.030,186.520,187.370,185.510,186.550,186.240,185.790,187.170,189.380,188.210,187.670,189.400,189.710,189.940,191.030,190.530,189.880,189.780,189.650,189.340,188.940,189.560,189.720,189.830,190.080,189.750,189.480,188.630,188.200
182.990,182.780,182.650,182.830,182.870,182.970,182.480,182.180,182.130,181.740,181.670,181.370,180.720,180.680,181.660,183.280,183.640,183.580,183.000,182.090,181.870,181.540,180.540,179.350,179.560,178.510,176.890,176.200,176.880,178.460,179.410,180.420,179.150,177.150,176.330,175.730,175.250,173.290,169.190,168.750,171.060,171.900,170.580,170.380,173.330,177.880,178.480,177.590,177.310,178.430,178.680,178.250,179.700,176.760,177.610,177.800,177.290,179.050,181.410,180.430,179.890,181.520,181.920,182.540,183.870,183.260,182.690,182.820,182.580,181.920,181.420,181.870,181.940,182.000,182.170,181.910,181.730,180.870,180.430
174.930,174.520,174.280,174.470,174.370,174.510,174.300,174.110,173.880,173.320,173.330,173.130,172.480,172.390,173.480,175.340,175.640,175.470,175.030,174.170,173.900,173.350,172.250,171.090,171.240,170.290,168.570,167.740,168.320,169.480,170.550,172.340,170.940,168.370,167.430,167.470,166.990,164.730,160.870,160.550,162.750,163.860,162.690,161.650,163.440,167.510,168.280,167.810,168.240,169.720,170.130,169.880,171.460,167.670,168.190,169.180,168.710,170.560,172.540,171.870,171.580,173.020,173.430,174.430,175.930,175.140,174.620,175.100,174.780,173.790,173.200,173.500,173.480,173.380,173.270,173.230,173.420,172.720,172.400
166.600,165.870,165.540,165.780,165.560,165.830,166.010,165.880,165.450,164.970,165.170,165.130,164.510,164.430,165.590,167.550,167.650,167.280,167.060,166.530,166.210,165.580,164.480,163.430,163.390,162.560,160.920,160.320,161.570,162.740,163.590,165.160,164.070,161.990,161.310,161.160,160.270,157.730,154.400,154.300,156.330,157.970,158.010,158.050,159.330,161.400,161.980,161.740,161.790,162.530,162.660,162.660,164.010,159.820,160.110,161.400,161.250,163.000,164.320,163.880,163.780,164.940,165.280,166.380,167.790,166.800,166.250,166.910,166.560,165.370,164.710,165.040,164.920,164.470,163.880,164.090,164.870,164.530,164.650
158.000,156.960,156.790,157.210,157.120,157.590,157.970,157.840,157.340,157.220,157.710,157.810,157.230,157.230,158.290,160.070,160.120,159.780,159.740,159.560,159.270,158.760,157.760,156.900,156.550,155.750,154.410,154.400,156.740,158.360,158.980,159.290,158.590,158.080,157.860,156.890,155.300,152.660,150.040,150.070,151.760,153.810,155.760,157.790,159.080,159.380,159.240,158.940,158.250,157.500,156.760,156.790,157.710,153.800,154.240,155.000,155.300,156.900,157.680,157.200,156.990,157.850,158.130,158.940,159.860,158.870,158.340,158.830,158.480,157.240,156.510,157.030,156.890,156.060,154.960,155.180,156.330,156.290,157.180
149.960,148.900,149.150,149.970,150.430,150.970,151.130,151.050,150.900,151.270,152.040,152.190,151.780,151.930,152.570,153.750,153.890,153.930,153.760,153.650,153.540,153.330,152.700,152.230,151.810,151.090,150.410,151.010,153.380,154.730,155.060,154.340,154.020,154.170,153.960,153.010,152.030,150.200,148.410,148.230,149.040,150.770,153.250,155.310,156.260,156.200,155.700,155.250,154.930,153.870,152.470,152.210,152.620,149.780,150.460,150.700,151.100,152.200,152.850,152.030,151.890,152.470,152.810,153.310,153.710,152.830,152.490,152.720,152.160,150.830,149.960,150.500,150.510,149.520,148.050,147.820,148.740,148.590,150.080
143.890,143.330,143.920,145.010,145.950,146.150,145.980,145.780,146.130,146.940,147.680,147.570,147.280,146.980,147.570,147.910,147.410,147.680,147.760,147.890,148.070,147.940,147.910,147.880,148.120,147.960,147.910,148.470,148.300,148.390,148.340,147.500,147.400,147.030,146.590,146.030,146.540,146.410,145.800,145.510,145.490,146.180,146.740,147.570,148.270,148.460,148.400,147.890,147.510,147.340,146.880,147.110,147.350,146.430,145.950,147.000,146.860,147.200,147.500,146.700,147.190,147.210,147.300,148.090,148.170,147.150,146.910,147.600,146.960,145.810,144.930,145.160,145.500,144.680,143.350,142.670,143.030,142.380,143.560
139.650,139.710,140.280,140.790,141.150,140.890,140.750,140.390,140.810,141.360,141.620,141.580,141.400,140.770,141.390,141.690,140.970,140.710,140.980,141.420,141.680,141.410,141.450,141.690,142.070,142.200,142.320,142.480,141.990,142.910,142.840,142.200,141.420,141.490,141.150,140.000,139.910,140.020,140.110,139.950,139.900,140.410,140.480,141.160,142.340,143.200,143.890,143.470,141.490,140.520,141.030,141.660,141.710,142.140,140.140,141.100,141.200,141.400,140.450,140.410,141.380,141.140,140.990,141.670,141.700,140.970,140.350,140.780,140.560,140.270,139.830,139.750,139.990,139.520,138.880,138.530,138.810,137.630,137.640
135.950,136.100,136.640,136.370,135.880,135.450,135.590,135.440,135.510,135.900,135.790,135.420,135.330,135.410,135.830,136.410,136.730,136.240,135.970,136.180,136.410,136.410,136.450,136.900,136.920,136.340,136.060,136.010,137.160,138.880,139.530,139.190,137.780,137.850,137.410,135.650,134.690,134.750,134.850,134.700,134.840,135.290,135.960,137.230,138.680,140.070,141.270,140.900,138.620,136.650,137.020,137.540,137.400,137.470,135.860,135.630,136.050,136.530,135.090,135.360,136.170,136.200,136.040,136.090,136.130,136.050,135.420,135.060,135.010,135.320,135.310,135.420,135.350,134.910,134.600,134.660,135.110,133.870,132.710
131.730,131.780,132.320,131.830,131.140,130.650,130.770,130.920,130.800,131.500,131.520,130.790,130.670,131.190,131.670,132.220,132.880,132.680,132.180,132.130,131.910,131.900,131.990,132.140,132.100,131.710,131.190,130.840,132.120,133.640,135.280,135.370,134.380,133.990,133.300,131.400,129.860,129.850,129.890,129.820,129.960,129.930,131.100,133.090,134.770,136.540,137.390,136.710,135.340,133.200,132.460,132.780,133.280,132.850,131.970,131.140,130.970,131.460,130.990,131.210,131.880,131.710,131.650,131.840,131.830,132.010,131.970,131.410,131.340,131.490,131.390,131.860,131.690,130.990,130.560,130.720,130.980,130.390,129.170
127.220,127.470,127.580,127.170,126.960,126.590,126.460,126.710,126.640,127.570,127.960,127.350,127.250,127.470,128.000,128.400,128.630,128.640,128.440,128.400,127.920,127.320,127.170,127.110,126.990,126.990,126.750,126.440,126.980,128.100,130.130,130.670,130.480,129.920,129.110,127.370,125.470,124.950,124.890,124.910,124.880,124.700,126.070,128.390,130.570,132.680,132.900,131.960,131.070,128.900,127.320,127.510,128.520,128.250,127.670,126.730,126.050,126.370,127.000,127.050,127.490,127.110,127.150,127.790,127.860,127.890,128.310,128.270,128.230,127.980,127.660,128.220,128.060,127.250,126.760,126.800,126.720,126.730,126.370
123.400,123.980,123.520,123.180,123.500,123.310,123.080,123.160,123.200,124.000,124.510,124.280,124.330,124.210,124.580,124.860,124.740,124.750,124.740,124.800,124.540,123.470,123.070,123.020,122.640,122.570,122.600,122.600,122.780,123.750,125.460,126.270,126.560,126.180,125.400,123.980,122.130,120.940,120.630,120.600,120.480,120.630,122.030,124.360,126.920,128.970,129.140,128.220,126.960,124.690,123.070,123.290,124.180,124.160,123.720,122.860,122.260,122.450,123.310,123.220,123.430,123.330,123.440,124.020,124.230,124.060,124.450,124.960,125.000,124.610,124.220,124.540,124.540,123.920,123.560,123.390,123.100,123.360,123.750
120.510,121.270,120.560,120.270,120.700,120.610,120.500,120.340,120.490,120.970,121.240,121.270,121.520,121.290,121.500,121.760,121.570,121.480,121.430,121.600,121.660,120.630,120.140,120.070,119.470,119.130,119.190,119.440,119.680,120.670,121.870,122.750,123.200,123.070,122.320,121.180,119.700,118.100,117.520,117.360,117.230,117.820,119.240,121.430,124.020,125.920,126.570,125.790,123.750,121.340,120.210,120.610,121.050,120.980,120.550,119.820,119.660,119.860,120.260,120.150,120.230,120.610,120.740,120.930,121.180,120.950,121.080,121.750,121.860,121.610,121.250,121.200,121.370,121.080,120.910,120.640,120.290,120.560,121.240
118.400,119.130,118.480,118.170,118.350,118.350,118.450,118.200,118.410,118.570,118.510,118.620,118.980,118.840,119.000,119.360,119.390,119.190,118.990,119.180,119.390,118.670,118.250,118.170,117.530,116.880,116.750,117.000,117.430,118.490,119.400,120.270,120.690,120.720,119.980,118.970,117.870,116.200,115.470,115.200,115.090,115.980,117.430,119.410,121.800,123.630,124.770,124.130,121.400,119.000,118.520,119.130,119.170,118.870,118.340,117.710,117.930,118.230,118.150,118.050,117.990,118.750,118.880,118.720,118.930,118.770,118.680,119.140,119.250,119.250,118.970,118.610,118.770,118.770,118.740,118.470,118.170,118.370,119.000
116.790,117.340,116.840,116.430,116.280,116.410,116.750,116.590,116.840,116.770,116.510,116.600,116.980,117.040,117.230,117.760,118.090,117.870,117.500,117.580,117.780,117.360,117.030,117.050,116.530,115.590,115.120,115.140,115.620,116.710,117.660,118.540,118.910,118.990,118.310,117.260,116.420,114.910,114.160,113.880,113.800,114.780,116.150,117.910,120.040,121.810,123.130,122.560,119.600,117.390,117.430,118.260,118.130,117.610,116.950,116.400,116.700,117.110,116.870,116.750,116.560,117.500,117.620,117.290,117.370,117.360,117.200,117.310,117.350,117.540,117.390,116.850,116.790,116.910,116.910,116.690,116.510,116.660,117.040
115.450,115.770,115.360,114.840,114.470,114.760,115.340,115.400,115.710,115.540,115.250,115.310,115.660,115.930,116.180,116.860,117.420,117.240,116.740,116.670,116.770,116.480,116.230,116.420,116.030,114.880,114.030,113.690,114.070,115.130,116.250,117.200,117.620,117.680,117.110,116.060,115.290,114.040,113.330,113.090,113.060,113.990,115.180,116.610,118.530,120.190,121.330,120.760,118.040,116.130,116.530,117.490,117.480,116.880,116.120,115.580,115.730,116.210,116.130,115.970,115.670,116.620,116.760,116.410,116.360,116.470,116.350,116.160,116.130,116.390,116.400,115.800,115.420,115.440,115.360,115.230,115.190,115.290,115.360
114.220,114.290,113.900,113.310,112.920,113.420,114.220,114.540,114.960,114.830,114.630,114.650,114.970,115.390,115.730,116.510,117.140,116.990,116.460,116.240,116.200,115.880,115.660,115.990,115.710,114.440,113.240,112.560,112.720,113.710,115.050,116.090,116.660,116.740,116.280,115.260,114.440,113.420,112.750,112.590,112.630,113.420,114.400,115.500,117.120,118.650,119.410,118.790,116.560,115.040,115.600,116.640,116.950,116.430,115.580,115.000,114.890,115.400,115.640,115.450,115.130,115.960,116.150,115.910,115.760,115.910,115.860,115.550,115.480,115.700,115.840,115.280,114.580,114.310,114.090,114.050,114.130,114.170,113.940
112.950,112.810,112.350,111.800,111.610,112.350,113.330,113.900,114.460,114.440,114.390,114.400,114.700,115.180,115.610,116.450,116.990,116.840,116.340,116.040,115.820,115.410,115.180,115.560,115.340,114.030,112.560,111.600,111.550,112.460,114.030,115.160,115.940,116.080,115.700,114.730,113.790,112.910,112.280,112.170,112.310,112.930,113.740,114.550,115.820,117.130,117.470,116.770,115.130,113.980,114.580,115.660,116.370,116.050,115.140,114.460,114.080,114.600,115.200,115.010,114.720,115.380,115.640,115.570,115.390,115.490,115.510,115.240,115.190,115.310,115.500,115.060,114.090,113.430,113.040,113.070,113.220,113.180,112.730
111.600,111.290,110.730,110.330,110.480,111.460,112.600,113.370,114.060,114.210,114.320,114.310,114.600,115.080,115.620,116.440,116.810,116.620,116.210,115.860,115.480,114.950,114.690,115.040,114.850,113.540,111.890,110.760,110.540,111.420,113.180,114.390,115.390,115.620,115.290,114.330,113.220,112.430,111.820,111.730,111.970,112.440,113.160,113.770,114.670,115.680,115.590,114.800,113.740,112.920,113.460,114.570,115.680,115.610,114.680,113.850,113.290,113.800,114.690,114.540,114.330,114.810,115.140,115.260,115.110,115.110,115.170,115.050,115.040,115.050,115.230,114.930,113.780,112.700,112.130,112.210,112.370,112.200,111.620
110.120,109.680,109.050,108.900,109.460,110.660,111.940,112.840,113.640,113.970,114.220,114.220,114.490,114.930,115.560,116.340,116.490,116.240,115.920,115.570,115.040,114.410,114.120,114.380,114.190,112.920,111.160,109.960,109.670,110.570,112.500,113.770,114.980,115.300,114.970,113.960,112.670,111.900,111.300,111.210,111.550,111.920,112.600,113.100,113.680,114.360,113.850,112.970,112.400,111.810,112.280,113.430,114.850,115.050,114.120,113.150,112.490,112.990,114.090,113.990,113.870,114.220,114.600,114.890,114.800,114.690,114.770,114.830,114.880,114.800,114.920,114.750,113.480,112.020,111.280,111.340,111.470,111.160,110.530
108.910,108.390,107.760,107.900,108.860,110.270,111.670,112.660,113.500,114.000,114.380,114.400,114.650,115.030,115.740,116.420,116.380,116.050,115.820,115.490,114.830,114.130,113.810,113.960,113.760,112.530,110.730,109.550,109.310,110.280,112.340,113.660,115.050,115.440,115.050,113.930,112.480,111.690,111.080,110.980,111.420,111.750,112.420,112.900,113.190,113.540,112.680,111.700,111.460,111.020,111.430,112.620,114.280,114.730,113.850,112.740,112.080,112.560,113.790,113.760,113.710,113.970,114.380,114.810,114.790,114.590,114.670,114.900,115.020,114.870,114.900,114.800,113.480,111.710,110.790,110.790,110.820,110.370,109.780
108.340,107.790,107.220,107.650,108.970,110.550,112.070,113.090,113.920,114.600,115.080,115.130,115.320,115.650,116.420,116.990,116.780,116.360,116.190,115.900,115.150,114.400,114.070,114.100,113.880,112.690,110.900,109.800,109.720,110.810,112.960,114.340,115.870,116.290,115.800,114.510,112.910,112.100,111.470,111.350,111.870,112.190,112.880,113.400,113.460,113.490,112.350,111.270,111.210,110.850,111.230,112.490,114.280,114.990,114.160,112.950,112.380,112.860,114.110,114.150,114.170,114.370,114.790,115.340,115.380,115.120,115.200,115.550,115.740,115.540,115.480,115.390,114.040,112.050,110.950,110.830,110.720,110.150,109.650
108.510,107.980,107.530,108.240,109.860,111.580,113.210,114.230,115.010,115.840,116.400,116.490,116.610,116.900,117.680,118.120,117.790,117.290,117.150,116.910,116.100,115.330,114.980,114.890,114.650,113.510,111.760,110.800,110.960,112.200,114.410,115.840,117.470,117.890,117.250,115.740,114.030,113.190,112.550,112.400,112.980,113.340,114.030,114.640,114.530,114.250,112.900,111.730,111.710,111.380,111.780,113.120,114.970,115.920,115.190,113.890,113.490,113.960,115.170,115.280,115.360,115.520,115.920,116.580,116.690,116.400,116.480,116.920,117.150,116.920,116.780,116.630,115.260,113.130,111.850,111.560,111.240,110.580,110.220
109.130,108.640,108.380,109.340,111.190,113.020,114.750,115.760,116.460,117.430,118.060,118.180,118.210,118.470,119.240,119.540,119.130,118.540,118.400,118.220,117.380,116.620,116.250,116.040,115.770,114.680,113.000,112.220,112.670,114.080,116.310,117.820,119.510,119.870,119.040,117.290,115.510,114.650,114.010,113.820,114.440,114.840,115.520,116.230,115.990,115.440,113.940,112.710,112.640,112.300,112.760,114.190,116.050,117.260,116.620,115.290,115.100,115.560,116.680,116.850,116.970,117.100,117.480,118.250,118.410,118.140,118.230,118.700,118.990,118.730,118.520,118.260,116.850,114.650,113.190,112.690,112.090,111.350,111.150
109.940,109.520,109.510,110.680,112.700,114.610,116.450,117.450,118.050,119.150,119.810,119.980,119.910,120.140,120.870,121.020,120.570,119.880,119.700,119.610,118.770,118.010,117.630,117.310,117.000,115.960,114.390,113.810,114.580,116.150,118.380,119.970,121.680,121.940,120.890,118.890,117.070,116.210,115.570,115.360,116.010,116.440,117.070,117.880,117.550,116.740,115.170,113.910,113.730,113.360,113.910,115.460,117.300,118.760,118.240,116.890,116.950,117.390,118.380,118.630,118.770,118.880,119.240,120.100,120.340,120.100,120.220,120.700,121.030,120.770,120.480,120.060,118.610,116.380,114.740,113.970,113.040,112.230,112.200
110.950,110.620,110.910,112.260,114.380,116.350,118.300,119.320,119.830,121.020,121.700,121.900,121.730,121.930,122.580,122.600,122.130,121.350,121.110,121.100,120.310,119.540,119.160,118.730,118.360,117.390,115.950,115.570,116.670,118.390,120.590,122.300,123.980,124.080,122.790,120.550,118.740,117.880,117.270,117.040,117.700,118.150,118.680,119.560,119.160,118.130,116.560,115.300,114.980,114.570,115.250,116.940,118.750,120.470,120.070,118.750,119.050,119.470,120.330,120.640,120.780,120.870,121.220,122.180,122.490,122.320,122.480,122.950,123.320,123.060,122.700,122.090,120.590,118.370,116.530,115.470,114.140,113.250,113.390
112.240,112.000,112.630,114.130,116.290,118.310,120.370,121.430,121.870,123.130,123.800,124.020,123.760,123.920,124.470,124.360,123.910,123.030,122.710,122.790,122.060,121.290,120.910,120.380,119.950,119.060,117.760,117.570,118.980,120.840,123.010,124.830,126.430,126.310,124.800,122.360,120.600,119.770,119.200,118.970,119.620,120.050,120.420,121.340,120.880,119.670,118.150,116.920,116.470,116.030,116.860,118.710,120.500,122.460,122.180,120.950,121.460,121.870,122.570,122.940,123.080,123.150,123.490,124.550,124.930,124.840,125.060,125.510,125.930,125.670,125.240,124.440,122.880,120.700,118.660,117.260,115.510,114.510,114.790
113.840,113.700,114.700,116.330,118.480,120.520,122.680,123.820,124.220,125.510,126.140,126.380,126.030,126.150,126.560,126.360,125.940,124.960,124.550,124.720,124.080,123.310,122.940,122.320,121.820,121.030,119.870,119.870,121.560,123.520,125.670,127.580,129.050,128.650,126.940,124.370,122.710,121.940,121.430,121.230,121.850,122.200,122.370,123.270,122.740,121.390,119.970,118.820,118.240,117.790,118.800,120.820,122.610,124.800,124.630,123.520,124.220,124.600,125.160,125.570,125.700,125.760,126.110,127.240,127.700,127.700,127.990,128.420,128.880,128.640,128.120,127.150,125.530,123.410,121.190,119.440,117.220,116.080,116.470
115.600,115.580,116.970,118.690,120.800,122.830,125.100,126.350,126.760,128.030,128.600,128.840,128.420,128.470,128.740,128.490,128.090,127.030,126.520,126.770,126.240,125.480,125.120,124.430,123.870,123.180,122.190,122.340,124.260,126.300,128.410,130.390,131.670,130.960,129.080,126.470,124.960,124.290,123.870,123.710,124.270,124.490,124.400,125.210,124.610,123.160,121.890,120.850,120.200,119.770,120.950,123.150,124.980,127.360,127.290,126.360,127.180,127.530,127.960,128.390,128.510,128.580,128.940,130.120,130.640,130.740,131.100,131.520,132.010,131.810,131.220,130.080,128.410,126.360,123.970,121.860,119.170,117.870,118.310
117.570,117.690,119.480,121.260,123.320,125.320,127.680,129.070,129.520,130.730,131.230,131.460,130.990,130.950,131.070,130.800,130.410,129.290,128.690,128.990,128.590,127.850,127.520,126.780,126.160,125.570,124.760,125.050,127.120,129.210,131.280,133.300,134.340,133.300,131.290,128.740,127.440,126.920,126.620,126.510,127.000,127.020,126.610,127.250,126.560,125.060,123.980,123.080,122.410,122.040,123.410,125.790,127.680,130.210,130.220,129.510,130.380,130.700,131.010,131.450,131.580,131.640,132.040,133.240,133.800,133.990,134.420,134.860,135.380,135.220,134.560,133.290,131.550,129.590,127.050,124.590,121.460,119.950,120.370
